"","ntdid","name","city","state","zip","GEOID.msa","GEOID.tract","year","total_expenses","revenue_miles","revenue_hours","upt","fares","average_speed","avg_fare","farebox_recovery","geometry"
"4966","6090","Lower Rio Grande Valley Development Council","Weslaco","TX",78596,"32580","48215022300",2012,2808184,1014525,49831,292410,120020,20.3593144829524,0.410451078964468,0.0427393646570168,c(-97.9908366, 26.1595194)
"4967","6090","Lower Rio Grande Valley Development Council","Weslaco","TX",78596,"32580","48215022300",2013,7691248,1026838,50991,378551,192008,20.1376321311604,0.507218314044871,0.0249644791066417,c(-97.9908366, 26.1595194)
"4968","6090","Lower Rio Grande Valley Development Council","Weslaco","TX",78596,"32580","48215022300",2014,4328222,NA,NA,397958,NA,NA,NA,NA,c(-97.9908366, 26.1595194)
"4969","6090","Lower Rio Grande Valley Development Council","Weslaco","TX",78596,"32580","48215022300",2015,2454560,1661664,86918,499318,206774,19.1176050990589,0.414112849927301,0.0842407600547552,c(-97.9908366, 26.1595194)
"4970","6091","Hill Country Transit District","San Saba","TX",76877,NA,"48411950100",2006,2801381,942868,59190,370151,183341,15.9295151207974,0.495314074526342,0.0654466493490175,c(-98.718098, 31.1957234)
"4971","6091","Hill Country Transit District","San Saba","TX",76877,NA,"48411950100",2007,5183574,1734939,101264,514591,260153,17.1328310159583,0.505552953704981,0.0501879591185541,c(-98.718098, 31.1957234)
"4972","6091","Hill Country Transit District","San Saba","TX",76877,NA,"48411950100",2008,7588110,1971985,113493,561706,257186,17.3753887904981,0.457865858652035,0.0338932883155358,c(-98.718098, 31.1957234)
"4973","6091","Hill Country Transit District","San Saba","TX",76877,NA,"48411950100",2009,8509455,2251726,148244,604639,313863,15.1893230080138,0.519091557110937,0.0368840307634273,c(-98.718098, 31.1957234)
"4974","6091","Hill Country Transit District","San Saba","TX",76877,NA,"48411950100",2010,9366515,2332622,148635,669138,397814,15.6936253237797,0.59451712501756,0.0424719332643998,c(-98.718098, 31.1957234)
"4975","6091","Hill Country Transit District","San Saba","TX",76877,NA,"48411950100",2011,10671541,2666769,164336,826942,492634,16.2275399182163,0.595729809345758,0.0461633422951756,c(-98.718098, 31.1957234)
"4976","6091","Hill Country Transit District","San Saba","TX",76877,NA,"48411950100",2012,18682614,2760841,172406,936704,554035,16.013601614793,0.591472866561902,0.0296551114314089,c(-98.718098, 31.1957234)
"4977","6091","Hill Country Transit District","San Saba","TX",76877,NA,"48411950100",2013,23461146,2880243,171077,973525,562366,16.8359452176505,0.577659536221463,0.0239700993293337,c(-98.718098, 31.1957234)
"4978","6091","Hill Country Transit District","San Saba","TX",76877,NA,"48411950100",2014,20301834,NA,NA,948061,547596,NA,0.577595745421444,0.0269727355666488,c(-98.718098, 31.1957234)
"4979","6091","Hill Country Transit District","San Saba","TX",76877,NA,"48411950100",2015,8509455,2831468,182836,910428,448234,15.4863812378306,0.49233327621734,0.0526748187751154,c(-98.718098, 31.1957234)
"4980","6092",NA,NA,NA,NA,NA,NA,2006,20164425,7308127,462998,728863,1801688,15.7843597596534,2.47191584701103,0.0893498326880137,c(NA, NA)
"4981","6093","Texarkana Urban Transit District","Texarkana","TX",75501,"45500","48037010500",2012,0,NA,NA,NA,NA,NA,NA,NA,c(-94.0476882, 33.425125)
"4982","6093","Texarkana Urban Transit District","Texarkana","TX",75501,"45500","48037010500",2013,3457106,408914,24863,327983,126824,16.4466878494148,0.38667857785312,0.0366850192039237,c(-94.0476882, 33.425125)
"4983","6093","Texarkana Urban Transit District","Texarkana","TX",75501,"45500","48037010500",2014,1706813,NA,NA,314943,111502,NA,0.354038667314403,0.0653276017935181,c(-94.0476882, 33.425125)
"4984","6094","The Lawton Area Transit System","Lawton","OK",73502,"30020","40031002500",2006,1539846,589814,39868,310200,182316,14.7941707635196,0.587736943907157,0.1183988528723,c(-98.3952758, 34.6028382)
"4985","6094","The Lawton Area Transit System","Lawton","OK",73502,"30020","40031002500",2007,1650975,596105,40441,352337,210384,14.7401152295937,0.597110153063686,0.127430154908463,c(-98.3952758, 34.6028382)
"4986","6094","The Lawton Area Transit System","Lawton","OK",73502,"30020","40031002500",2008,2134430,645109,43731,417088,221595,14.7517550479065,0.531290758784717,0.103819286647958,c(-98.3952758, 34.6028382)
"4987","6094","The Lawton Area Transit System","Lawton","OK",73502,"30020","40031002500",2009,2437337,687022,46534,429408,278990,14.7638715777711,0.649708435799985,0.11446509038348,c(-98.3952758, 34.6028382)
"4988","6094","The Lawton Area Transit System","Lawton","OK",73502,"30020","40031002500",2010,2951402,704411,48188,404389,269282,14.6179754295675,0.665898429482503,0.0912386723326744,c(-98.3952758, 34.6028382)
"4989","6094","The Lawton Area Transit System","Lawton","OK",73502,"30020","40031002500",2011,2900051,732754,48777,433184,377852,15.0225311109744,0.872266750387826,0.130291501770141,c(-98.3952758, 34.6028382)
"4990","6094","The Lawton Area Transit System","Lawton","OK",73502,"30020","40031002500",2012,2501515,711965,49759,447805,333141,14.3082658413553,0.743942117662822,0.13317569552851,c(-98.3952758, 34.6028382)
"4991","6094","The Lawton Area Transit System","Lawton","OK",73502,"30020","40031002500",2013,5243828,697399,49661,454700,352112,14.0431928475061,0.774383109742688,0.0671478927226446,c(-98.3952758, 34.6028382)
"4992","6094","The Lawton Area Transit System","Lawton","OK",73502,"30020","40031002500",2014,2726801,NA,NA,462593,357383,NA,0.772564651864598,0.131063102881362,c(-98.3952758, 34.6028382)
"4993","6094","The Lawton Area Transit System","Lawton","OK",73502,"30020","40031002500",2015,2437337,658033,49713,453148,NA,13.2366383038642,NA,NA,c(-98.3952758, 34.6028382)
"4994","6095","Golden Crescent Regional Planning Commission","Victoria","TX",77901,"47020","48469000601",2006,1094230,367861,29076,199249,53575,12.6517058742606,0.268884661905455,0.0489613700958665,c(-96.9960925, 28.8066384)
"4995","6095","Golden Crescent Regional Planning Commission","Victoria","TX",77901,"47020","48469000601",2007,1249919,360965,32102,248328,68612,11.2443149959504,0.27629586675687,0.0548931570765786,c(-96.9960925, 28.8066384)
"4996","6095","Golden Crescent Regional Planning Commission","Victoria","TX",77901,"47020","48469000601",2008,1511962,529761,40975,314924,95630,12.9288834655278,0.303660565723794,0.0632489440872191,c(-96.9960925, 28.8066384)
"4997","6095","Golden Crescent Regional Planning Commission","Victoria","TX",77901,"47020","48469000601",2009,3545977,1671129,101372,420482,188350,16.485114232727,0.44793831840602,0.0531165317767149,c(-96.9960925, 28.8066384)
"4998","6095","Golden Crescent Regional Planning Commission","Victoria","TX",77901,"47020","48469000601",2010,3830495,1807203,104309,409461,230962,17.3254752705903,0.564063488341991,0.0602956014823149,c(-96.9960925, 28.8066384)
"4999","6095","Golden Crescent Regional Planning Commission","Victoria","TX",77901,"47020","48469000601",2011,4726998,1920157,100372,461223,315205,19.1304048937951,0.683411278275368,0.0666818560109397,c(-96.9960925, 28.8066384)
"5000","6095","Golden Crescent Regional Planning Commission","Victoria","TX",77901,"47020","48469000601",2012,9207560,2035717,102912,537442,241323,19.7811431125622,0.449021475805761,0.0262092237248522,c(-96.9960925, 28.8066384)
"5001","6095","Golden Crescent Regional Planning Commission","Victoria","TX",77901,"47020","48469000601",2013,10765349,1999253,103574,565772,238567,19.3026531755074,0.421666324950687,0.0221606378018957,c(-96.9960925, 28.8066384)
"5002","6095","Golden Crescent Regional Planning Commission","Victoria","TX",77901,"47020","48469000601",2014,9536770,NA,NA,360767,223147,NA,0.61853495469375,0.0233985930246824,c(-96.9960925, 28.8066384)
"5003","6095","Golden Crescent Regional Planning Commission","Victoria","TX",77901,"47020","48469000601",2015,3545977,898170,56802,280232,NA,15.8122953417133,NA,NA,c(-96.9960925, 28.8066384)
"5004","6096","Cleveland Area Rapid Transit"," Norman","OK",73019,"36420","40027201203",2006,2136022,495237,43528,968433,115293,11.3774352141151,0.119051085619759,0.0539755676673742,c(-97.4421919, 35.1879507)
"5005","6096","Cleveland Area Rapid Transit"," Norman","OK",73019,"36420","40027201203",2007,2344545,529582,48063,1140913,121361,11.0184965566028,0.106371826773821,0.0517631352778471,c(-97.4421919, 35.1879507)
"5006","6096","Cleveland Area Rapid Transit"," Norman","OK",73019,"36420","40027201203",2008,2449808,520470,46096,1173087,139117,11.2910013884068,0.118590522271579,0.0567868992182244,c(-97.4421919, 35.1879507)
"5007","6096","Cleveland Area Rapid Transit"," Norman","OK",73019,"36420","40027201203",2009,3446955,566346,49286,1319972,116549,11.4910116463093,0.0882965699272409,0.0338121617485578,c(-97.4421919, 35.1879507)
"5008","6096","Cleveland Area Rapid Transit"," Norman","OK",73019,"36420","40027201203",2010,3603803,563699,47394,1306343,128301,11.8938895218804,0.0982138687924994,0.0356015575768154,c(-97.4421919, 35.1879507)
"5009","6096","Cleveland Area Rapid Transit"," Norman","OK",73019,"36420","40027201203",2011,2905248,514505,42075,1021522,161746,12.2282828282828,0.158338244306045,0.0556737325006333,c(-97.4421919, 35.1879507)
"5010","6096","Cleveland Area Rapid Transit"," Norman","OK",73019,"36420","40027201203",2012,2939468,584058,47601,1094117,145826,12.2698682800781,0.133281906779622,0.0496096572577079,c(-97.4421919, 35.1879507)
"5011","6096","Cleveland Area Rapid Transit"," Norman","OK",73019,"36420","40027201203",2013,6911962,594114,49394,1043261,160060,12.0280600882698,0.153422777234077,0.0231569560133577,c(-97.4421919, 35.1879507)
"5012","6096","Cleveland Area Rapid Transit"," Norman","OK",73019,"36420","40027201203",2014,3720231,NA,NA,1034894,186985,NA,0.180680340208756,0.0502616638590453,c(-97.4421919, 35.1879507)
"5013","6096","Cleveland Area Rapid Transit"," Norman","OK",73019,"36420","40027201203",2015,3446955,645548,53999,1043844,1579672,11.9548139780366,1.51332191400248,0.458280424316534,c(-97.4421919, 35.1879507)
"5014","6097","Midland-Odessa Urban Transit District","Midland","TX",79711,"33260","48329980000",2006,1918565,686760,43967,388118,252800,15.6198967407374,0.651348301289814,0.131765147388804,c(-102.2180209, 31.934432)
"5015","6097","Midland-Odessa Urban Transit District","Midland","TX",79711,"33260","48329980000",2007,2355852,852845,56090,432836,259414,15.2049384917098,0.599335545102533,0.11011472707114,c(-102.2180209, 31.934432)
"5016","6097","Midland-Odessa Urban Transit District","Midland","TX",79711,"33260","48329980000",2008,2579513,850039,56184,469414,301955,15.1295564573544,0.643259468187996,0.117058917710436,c(-102.2180209, 31.934432)
"5017","6097","Midland-Odessa Urban Transit District","Midland","TX",79711,"33260","48329980000",2009,2998755,836835,54882,423357,307159,15.2478954848584,0.725531879713811,0.102428841302474,c(-102.2180209, 31.934432)
"5018","6097","Midland-Odessa Urban Transit District","Midland","TX",79711,"33260","48329980000",2010,4063836,854884,56840,488370,322078,15.0401829697396,0.659495874029936,0.0792546746473037,c(-102.2180209, 31.934432)
"5019","6097","Midland-Odessa Urban Transit District","Midland","TX",79711,"33260","48329980000",2011,4181417,799526,57544,504248,336027,13.8941679410538,0.666392330757881,0.0803619921189396,c(-102.2180209, 31.934432)
"5020","6097","Midland-Odessa Urban Transit District","Midland","TX",79711,"33260","48329980000",2012,7621772,889883,58529,513583,367658,15.2041381195647,0.715868710607633,0.0482378638458353,c(-102.2180209, 31.934432)
"5021","6097","Midland-Odessa Urban Transit District","Midland","TX",79711,"33260","48329980000",2013,7076696,901074,58831,429431,359160,15.3163128282708,0.836362535541216,0.050752498058416,c(-102.2180209, 31.934432)
"5022","6097","Midland-Odessa Urban Transit District","Midland","TX",79711,"33260","48329980000",2014,4218777,NA,NA,409334,NA,NA,NA,NA,c(-102.2180209, 31.934432)
"5023","6097","Midland-Odessa Urban Transit District","Midland","TX",79711,"33260","48329980000",2015,2998755,853192,55339,375133,NA,15.4175536240265,NA,NA,c(-102.2180209, 31.934432)
"5024","6099","City of McAllen - McAllen Express Transit","McAllen","TX",78501,"32580","48215020802",2011,1692416,429817,29963,485664,272541,14.3449254080032,0.561171921328326,0.16103664819997,c(-98.2322355, 26.2188442)
"5025","6099","City of McAllen - McAllen Express Transit","McAllen","TX",78501,"32580","48215020802",2012,1546909,509976,36343,627228,343817,14.032303332141,0.548153143673433,0.222260650109347,c(-98.2322355, 26.2188442)
"5026","6099","City of McAllen - McAllen Express Transit","McAllen","TX",78501,"32580","48215020802",2013,3321826,525205,37350,726013,412965,14.0617135207497,0.568812128708439,0.124318672922664,c(-98.2322355, 26.2188442)
"5027","6099","City of McAllen - McAllen Express Transit","McAllen","TX",78501,"32580","48215020802",2014,2299117,NA,NA,755069,NA,NA,NA,NA,c(-98.2322355, 26.2188442)
"5028","6100","City of Farmington dba: Red Apple Transit","Farmington","NM",87401,"22140","35045000402",2012,1044548,274490,21744,142797,91434,12.6237122884474,0.640307569486754,0.0875345125355656,c(-108.2186856, 36.7280583)
"5029","6100","City of Farmington dba: Red Apple Transit","Farmington","NM",87401,"22140","35045000402",2013,1933136,300393,23344,141612,91044,12.8681031528444,0.64291161765952,0.0470965312321533,c(-108.2186856, 36.7280583)
"5030","6100","City of Farmington dba: Red Apple Transit","Farmington","NM",87401,"22140","35045000402",2014,944175,NA,NA,139269,101009,NA,0.725279854095312,0.106981226997114,c(-108.2186856, 36.7280583)
"5031","6101","Denton County Transportation Authority","Lewisville","TX",75067,"19100","48121021733",2006,7494494,1148754,81284,1520434,1844421,14.1325968210226,1.213088499731,0.246103472762804,c(-96.9960925, 33.0067086)
"5032","6101","Denton County Transportation Authority","Lewisville","TX",75067,"19100","48121021733",2007,9860648,1447296,104224,1780373,2417412,13.8863985262512,1.35781209892534,0.245157519059599,c(-96.9960925, 33.0067086)
"5033","6101","Denton County Transportation Authority","Lewisville","TX",75067,"19100","48121021733",2008,9900280,1668327,113298,1957864,2730888,14.7251231266218,1.39483028443242,0.275839471206875,c(-96.9960925, 33.0067086)
"5034","6101","Denton County Transportation Authority","Lewisville","TX",75067,"19100","48121021733",2009,10193321,1645563,121126,2105994,2601346,13.5855472813434,1.23521054665873,0.255201028202683,c(-96.9960925, 33.0067086)
"5035","6101","Denton County Transportation Authority","Lewisville","TX",75067,"19100","48121021733",2010,11659631,1781008,126371,2333716,2909504,14.0934866385484,1.24672582267937,0.249536541936876,c(-96.9960925, 33.0067086)
"5036","6101","Denton County Transportation Authority","Lewisville","TX",75067,"19100","48121021733",2011,17549580,1647440,117894,2548969,3226532,13.9739087655012,1.26581845444178,0.183852377093925,c(-96.9960925, 33.0067086)
"5037","6101","Denton County Transportation Authority","Lewisville","TX",75067,"19100","48121021733",2012,38473192,2052181,134902,2981692,3956206,15.2123838045396,1.32683255010913,0.102830199272262,c(-96.9960925, 33.0067086)
"5038","6101","Denton County Transportation Authority","Lewisville","TX",75067,"19100","48121021733",2013,44294014,2409391,146168,3079618,4373625,16.4837105248755,1.42018425661884,0.0987407688993822,c(-96.9960925, 33.0067086)
"5039","6101","Denton County Transportation Authority","Lewisville","TX",75067,"19100","48121021733",2014,46958502,313062,12215,2907741,4709947,25.629308227589,1.61979591717419,0.100300196969656,c(-96.9960925, 33.0067086)
"5040","6101","Denton County Transportation Authority","Lewisville","TX",75067,"19100","48121021733",2015,10193321,2899893,171855,3090784,4629297,16.8740682552152,1.49777435110315,0.45415002627701,c(-96.9960925, 33.0067086)
"5041","6102","Concho Valley Transit District","San Angelo","TX",76904,"41660","48451001800",2007,3075017,883838,43317,314757,193863,20.4039522589284,0.615913228299927,0.0630445295099182,c(-100.4370375, 31.4637723)
"5042","6102","Concho Valley Transit District","San Angelo","TX",76904,"41660","48451001800",2008,3979108,1146123,85511,328200,171945,13.4032229771608,0.52390310786106,0.0432119459939263,c(-100.4370375, 31.4637723)
"5043","6102","Concho Valley Transit District","San Angelo","TX",76904,"41660","48451001800",2009,4288680,1152938,74896,313182,199631,15.3938528092288,0.637428076964832,0.0465483552048649,c(-100.4370375, 31.4637723)
"5044","6102","Concho Valley Transit District","San Angelo","TX",76904,"41660","48451001800",2010,4573399,1069633,76178,347336,153280,14.0412323768017,0.441301794228067,0.0335155537489731,c(-100.4370375, 31.4637723)
"5045","6102","Concho Valley Transit District","San Angelo","TX",76904,"41660","48451001800",2011,4812513,1077081,72663,382211,164642,14.822963544032,0.430762065979263,0.0342112322605674,c(-100.4370375, 31.4637723)
