ntdid,year,mode,fares
3087,2006,MB,54202
3087,2007,DR,64413
3087,2007,MB,68113
3087,2008,DR,35343
3087,2008,MB,109841
3087,2009,DR,42167
3087,2009,MB,191392
3087,2010,DR,152349
3087,2010,MB,144247
3087,2011,DR,52022
3087,2011,MB,175028
3087,2012,DR,55455
3087,2012,MB,175960
3087,2013,DR,53373
3087,2013,MB,198015
3087,2014,DR,55607
3087,2014,MB,206575
3087,2015,DR,100248
3087,2015,MB,183885
3088,2006,DR,15428
3088,2006,MB,223204
3088,2007,DR,13049
3088,2007,MB,235510
3088,2008,DR,15605
3088,2008,MB,296050
3088,2009,DR,11542
3088,2009,MB,329394
3088,2010,DR,11435
3088,2010,MB,324714
3088,2011,DR,13056
3088,2011,MB,302225
3088,2012,DR,12831
3088,2012,MB,341291
3088,2013,DR,10003
3088,2013,MB,335471
3088,2014,DR,12492
3088,2014,MB,362507
3088,2015,DR,15651
3088,2015,MB,389787
3089,2006,DR,1403
3089,2006,MB,174538
3089,2007,DR,69089
3089,2007,MB,763309
3089,2008,DR,76171
3089,2008,MB,909223
3089,2009,DR,97511
3089,2009,MB,1295498
3089,2010,DR,119191
3089,2010,MB,1298057
3089,2011,DR,135162
3089,2011,MB,1308644
3089,2012,DR,132527
3089,2012,MB,1397786
3089,2013,DR,144657
3089,2013,MB,1471087
3089,2014,DR,141059
3089,2014,MB,NA
3089,2015,DR,NA
3089,2015,MB,NA
3090,2011,DR,NA
3090,2011,MB,NA
3090,2012,DR,NA
3090,2012,MB,NA
3090,2013,DR,4694
3090,2013,MB,120096
3090,2014,DR,5312
3090,2014,MB,157149
3090,2015,DR,NA
3090,2015,MB,NA
3091,2006,DR,11462
3091,2006,MB,1898816
3091,2007,DR,10003
3091,2007,MB,2075863
3091,2008,DR,12551
3091,2008,MB,2245491
3091,2009,DR,11055
3091,2009,MB,2259613
3091,2010,DR,12636
3091,2010,MB,2279545
3091,2011,DR,18889
3091,2011,MB,2510185
3091,2012,DR,17796
3091,2012,MB,2884329
3091,2013,DR,24204
3091,2013,MB,3167733
3091,2014,DR,26060
3091,2014,MB,3433680
3091,2015,DR,34792
3091,2015,MB,3304739
3092,2006,DR,247618
3092,2006,MB,13774
3092,2007,DR,284203
3092,2007,MB,13235
3092,2008,DR,336700
3092,2008,MB,11389
3092,2009,DR,338916
3092,2009,MB,10687
3092,2010,DR,387878
3092,2010,MB,9416
3092,2011,DR,174649
3092,2011,MB,12591
3092,2012,DR,226388
3092,2012,MB,21961
3092,2013,DR,223863
3092,2013,MB,20747
3092,2014,DR,NA
3092,2014,MB,NA
3092,2015,DR,NA
3092,2015,MB,NA
3093,2012,DR,34589
3093,2012,MB,131914
3093,2013,DR,33501
3093,2013,MB,157700
3093,2014,DR,34152
3093,2014,MB,169717
3093,2015,DR,NA
3093,2015,MB,NA
3094,2006,DR,38616
3094,2006,MB,991640
3094,2007,DR,39133
3094,2007,MB,1030655
3094,2008,DR,70751
3094,2008,MB,1190513
3094,2009,DR,70358
3094,2009,MB,1272899
3094,2010,DR,105774
3094,2010,DT,2774
3094,2010,MB,1261326
3094,2011,DR,115840
3094,2011,DT,3212
3094,2011,MB,1349115
3094,2012,DR,97836
3094,2012,DT,1312
3094,2012,MB,1460480
3094,2013,DR,99408
3094,2013,MB,1552174
3094,2014,DR,103800
3094,2014,MB,1662813
3094,2015,DR,109064
3094,2015,MB,1696088
3095,2006,DR,729110
3095,2006,MB,230375
3095,2007,DR,622948
3095,2007,MB,308855
3095,2008,DR,979146
3095,2008,MB,323675
3095,2009,DR,966168
3095,2009,MB,329145
3095,2010,DR,931054
3095,2010,MB,301672
3095,2011,DR,977187
3095,2011,MB,319287
3095,2012,CB,29955
3095,2012,DR,997697
3095,2012,MB,327923
3095,2013,CB,27845
3095,2013,DR,908409
3095,2013,MB,320214
3095,2014,CB,52084
3095,2014,DR,936096
3095,2014,MB,310369
3095,2015,CB,54545
3095,2015,DR,977063
3095,2015,MB,335063
3096,2006,DR,141348
3096,2006,MB,568656
3096,2007,DR,89153
3096,2007,MB,525408
3096,2008,DR,146547
3096,2008,MB,624618
3096,2009,DR,1126804
3096,2009,MB,713421
3096,2010,DR,833109
3096,2010,MB,759058
3096,2011,DR,1091284
3096,2011,DT,NA
3096,2011,MB,782677
3096,2012,DR,180910
3096,2012,DT,0
3096,2012,MB,783647
3096,2013,DR,87261
3096,2013,DT,0
3096,2013,MB,860293
3096,2014,DR,160724
3096,2014,DT,0
3096,2014,MB,685222
3096,2015,DR,183634
3096,2015,DT,0
3096,2015,MB,548276
3098,2011,DR,1044
3098,2011,MB,7920
3098,2012,DR,1060
3098,2012,MB,9807
3098,2013,DR,1036
3098,2013,MB,10469
3098,2014,DR,952
3098,2014,MB,NA
3099,2011,DR,NA
3099,2011,MB,NA
3099,2012,DR,8540
3099,2012,MB,84171
3099,2013,DR,7272
3099,2013,MB,81538
3099,2014,DR,6855
3099,2014,MB,NA
3099,2015,DR,6886
3099,2015,MB,74160
3101,2008,DR,8775
3101,2008,MB,55482
3101,2009,DR,8766
3101,2009,MB,68936
3101,2010,DR,7487
3101,2010,MB,62390
3101,2011,DR,8019
3101,2011,MB,64597
3101,2012,DR,8398
3101,2012,MB,73512
3101,2013,DR,16695
3101,2013,MB,91932
3101,2014,DR,16177
3101,2014,MB,116908
3101,2015,DR,17740
3101,2015,MB,130729
3102,2008,MB,NA
3102,2009,MB,NA
3102,2011,CB,18174497
3102,2012,CB,20252654
3102,2013,CB,20214450
3102,2014,CB,20275024
3103,2008,MB,1723044
3103,2009,MB,1696508
3103,2010,MB,2072307
3103,2011,CB,2338595
3103,2012,CB,2115714
3103,2013,CB,2604832
3103,2014,CB,3167697
3106,2012,VP,1696
3106,2013,VP,28046
3106,2014,VP,148038
3106,2015,VP,NA
3107,2012,MG,3803444
3107,2013,MG,5148530
3107,2014,MG,5701255
3107,2015,MG,6173657
3108,2012,DR,101236
3108,2012,MB,0
3108,2013,DR,37806
3108,2013,MB,76706
3108,2014,DR,37453
3108,2014,MB,106598
3108,2015,DR,31694
3108,2015,MB,108010
3109,2012,DR,53833
3109,2012,MB,275012
3109,2013,DR,46406
3109,2013,MB,288315
3109,2014,DR,42121
3109,2014,MB,271766
3109,2015,DR,45133
3109,2015,MB,290592
3111,2014,DR,253651
3111,2014,MB,16262
3111,2015,DR,235966
3111,2015,MB,20006
3112,2015,MB,3136900
3113,2014,DR,1667
3113,2014,MB,26186
3113,2015,DR,NA
3113,2015,MB,NA
3R03,2015,DR,380877
3R03,2015,MB,3373080
3R04,2014,DR,240374
3R04,2014,DT,0
3R04,2014,MB,214076
3R04,2015,CB,364346
3R04,2015,DR,NA
3R04,2015,DT,0
3R04,2015,MB,NA
3R04,2015,VP,NA
3R05,2015,DR,NA
3R05,2015,MB,NA
3R06,2015,DR,NA
3R06,2015,MB,NA
4001,2006,DR,115087
4001,2006,IP,1740506
4001,2006,MB,1534876
4001,2007,DR,121378
4001,2007,IP,1680167
4001,2007,MB,1673242
4001,2008,DR,142041
4001,2008,IP,2147909
4001,2008,MB,1732701
4001,2009,DR,154625
4001,2009,IP,2159401
4001,2009,MB,1619350
4001,2010,DR,154396
4001,2010,IP,2141962
4001,2010,MB,1738173
4001,2011,DR,168845
4001,2011,IP,2120985
4001,2011,MB,1817870
4001,2012,DR,153705
4001,2012,IP,2031166
4001,2012,MB,2033923
4001,2013,DR,159417
4001,2013,IP,2268608
4001,2013,MB,1977559
4001,2014,DR,188547
4001,2014,IP,2426729
4001,2014,MB,1957786
4001,2015,DR,109284
4001,2015,IP,2482178
4001,2015,MB,1988828
4002,2006,DR,94133
4002,2006,MB,991602
4002,2007,DR,112601
4002,2007,MB,1131023
4002,2008,DR,114591
4002,2008,MB,1316497
4002,2009,DR,100285
4002,2009,MB,1306783
4002,2010,DR,94813
4002,2010,MB,1137240
4002,2011,DR,103869
4002,2011,MB,1403921
4002,2012,DR,117961
4002,2012,MB,1519247
4002,2013,DR,157219
4002,2013,MB,1657005
4002,2014,DR,144847
4002,2014,MB,1764236
4002,2015,DR,133740
4002,2015,MB,1880384
4003,2006,DR,422095
4003,2006,LR,796334
4003,2006,MB,7878546
4003,2007,DR,483261
4003,2007,LR,869632
4003,2007,MB,7862464
4003,2008,DR,548372
4003,2008,LR,853031
4003,2008,MB,8198114
4003,2009,DR,496379
4003,2009,LR,769193
4003,2009,MB,8350435
4003,2010,DR,480965
4003,2010,LR,767616
4003,2010,MB,7930949
4003,2011,DR,507456
4003,2011,MB,8519187
4003,2011,SR,621839
4003,2012,DR,497974
4003,2012,MB,8938216
4003,2012,SR,774166
4003,2013,DR,550541
4003,2013,MB,9100958
4003,2013,SR,846992
4003,2014,DR,534550
4003,2014,MB,8088805
4003,2014,SR,706781
4003,2015,DR,509475
4003,2015,MB,7791926
4003,2015,SR,NA
4004,2006,DR,763446
4004,2006,MB,7732418
4004,2007,DR,790327
4004,2007,MB,7070532
4004,2008,DR,2460428
4004,2008,MB,6836026
4004,2009,DR,1666267
4004,2009,MB,8847041
4004,2010,DR,608692
4004,2010,DT,1070112
4004,2010,MB,7408947
4004,2011,DR,662482
4004,2011,DT,510803
4004,2011,MB,8197339
4004,2012,DR,794416
4004,2012,DT,518376
4004,2012,MB,9597966
4004,2013,DR,812303
4004,2013,DT,669827
4004,2013,MB,10453080
4004,2014,DR,871443
4004,2014,DT,709505
4004,2014,MB,10847629
4004,2015,CB,1051330
4004,2015,DR,871450
4004,2015,DT,778558
4004,2015,MB,9980484
4005,2006,DR,34973
4005,2006,MB,719587
4005,2007,DR,32152
4005,2007,MB,553763
4005,2008,DR,50164
4005,2008,MB,792678
4005,2009,DR,53792
4005,2009,MB,751551
4005,2010,DR,48572
4005,2010,MB,780103
4005,2011,DR,49804
4005,2011,MB,881129
4005,2012,DR,48530
4005,2012,MB,780902
4005,2013,DR,50558
4005,2013,MB,800146
4005,2014,DR,NA
4005,2014,MB,676236
4005,2015,MB,670025
4006,2006,DR,5140
4006,2006,MB,647129
4006,2007,DR,7167
4006,2007,MB,746753
4006,2008,DR,14342
4006,2008,MB,701991
4006,2009,DR,30277
4006,2009,MB,712348
4006,2010,DR,763845
4006,2010,MB,740118
4006,2011,DR,NA
4006,2011,MB,NA
4006,2012,DR,779490
4006,2012,MB,3674862
4006,2013,DR,585564
4006,2013,MB,3432683
4006,2013,VP,15367
4006,2014,DR,642348
4006,2014,MB,3755821
4006,2014,VP,16685
4006,2015,DR,678989
4006,2015,MB,1359286
4006,2015,VP,26176
4007,2006,DR,25400
4007,2006,MB,1945555
4007,2007,DR,6981
4007,2007,MB,1929921
4007,2008,MB,2286224
4007,2009,DR,648026
4007,2009,MB,NA
4007,2010,DT,704515
4007,2010,MB,2535805
4007,2011,DT,676886
4007,2011,MB,2829487
4007,2012,DT,749441
4007,2012,MB,3009118
4007,2013,DT,652489
4007,2013,MB,3110305
4007,2014,DT,671660
4007,2014,MB,NA
4007,2015,DT,757560
4007,2015,MB,3303411
4008,2006,DR,635324
4008,2006,LR,212637
4008,2006,MB,11320176
4008,2006,VP,446829
4008,2007,DR,683039
4008,2007,MB,12087939
4008,2007,VP,512750
4008,2008,DR,584402
4008,2008,LR,1622813
4008,2008,MB,13743705
4008,2008,VP,603690
4008,2009,DR,637176
4008,2009,LR,3184675
4008,2009,MB,17002524
4008,2009,VP,606815
4008,2010,DR,568525
4008,2010,LR,3211891
4008,2010,MB,15951140
4008,2010,VP,546096
4008,2011,DR,621237
4008,2011,LR,3678428
4008,2011,MB,18587946
4008,2011,VP,551688
4008,2012,DR,619502
4008,2012,LR,3793166
4008,2012,MB,19914181
4008,2012,VP,552106
4008,2013,DR,681636
4008,2013,LR,4358896
4008,2013,MB,21568146
4008,2013,VP,656498
4008,2014,CB,NA
4008,2014,DR,668297
4008,2014,LR,4553044
4008,2014,MB,21416028
4008,2014,VP,648160
4008,2015,CB,2569406
4008,2015,DR,776620
4008,2015,LR,5053583
4008,2015,MB,19837321
4008,2015,VP,734169
4009,2006,DR,36088
4009,2006,MB,434099
4009,2007,DR,41667
4009,2007,MB,504815
4009,2008,DR,50002
4009,2008,MB,527174
4009,2009,DR,53867
4009,2009,MB,549029
4009,2010,DR,56760
4009,2010,MB,651112
4009,2011,DR,58112
4009,2011,MB,820254
4009,2012,DR,69253
4009,2012,MB,944078
4009,2013,DR,72865
4009,2013,MB,1031083
4009,2014,DR,81909
4009,2014,MB,1146253
4009,2015,DR,100133
4009,2015,MB,1226570
4010,2012,DR,12870
4010,2012,MB,190874
4010,2013,DR,15514
4010,2013,MB,187905
4011,2006,DR,72260
4011,2006,MB,383826
4011,2007,DR,75524
4011,2007,MB,401007
4011,2008,DR,80033
4011,2008,MB,422606
4011,2009,DR,70766
4011,2009,MB,451219
4011,2010,DR,71733
4011,2010,MB,442370
4011,2011,DR,56250
4011,2011,MB,459910
4011,2012,DR,56893
4011,2012,MB,518417
4011,2013,DR,60796
4011,2013,MB,501749
4011,2014,DR,60050
4011,2014,MB,487916
4011,2015,DR,56703
4011,2015,MB,554542
4012,2006,DR,749792
4012,2006,MB,1630229
4012,2007,DR,746952
4012,2007,MB,1649661
4012,2008,DR,839629
4012,2008,MB,1639687
4012,2009,DR,898218
4012,2009,MB,1705139
4012,2010,DR,793071
4012,2010,MB,1643406
4012,2011,DR,822432
4012,2011,MB,1744008
4012,2012,DR,854469
4012,2012,MB,1859868
4012,2013,DR,861761
4012,2013,MB,1816749
4012,2014,DR,630454
4012,2014,MB,1810743
4012,2015,DR,564568
4012,2015,MB,1747889
4014,2006,DR,162439
4014,2006,MB,166277
4014,2007,DR,273008
4014,2007,MB,371442
4014,2007,VP,57130
4014,2008,DR,281345
4014,2008,MB,500410
4014,2008,VP,205562
4014,2009,DR,306750
4014,2009,MB,590769
4014,2009,VP,255713
4014,2010,DR,84500
4014,2010,MB,656415
4014,2010,VP,127747
4014,2011,DR,83676
4014,2011,MB,672503
4014,2011,VP,383984
4014,2012,DR,78226
4014,2012,MB,705517
4014,2012,VP,774676
4014,2013,DR,42470
4014,2013,MB,765203
4014,2013,VP,473951
4014,2014,DR,36826
4014,2014,MB,734680
4014,2014,VP,425913
4014,2015,DR,34436
4014,2015,MB,642396
4014,2015,VP,131186
4015,2006,DR,39555
4015,2006,MB,350196
4015,2007,DR,38413
4015,2007,MB,363577
4015,2008,DR,36603
4015,2008,MB,322462
4015,2009,DR,39382
4015,2009,MB,318295
4015,2010,DR,46596
4015,2010,MB,315036
4015,2011,DR,48111
4015,2011,MB,416870
4015,2012,DR,55246
4015,2012,MB,463062
4015,2013,DR,71482
4015,2013,MB,529954
4015,2014,DR,77551
4015,2014,MB,540825
4015,2015,DR,76061
4015,2015,MB,507355
4016,2011,DR,10970
4016,2011,MB,55056
4016,2012,DR,21202
4016,2012,MB,51281
4016,2013,DR,19640
4016,2013,MB,58955
4016,2014,DR,NA
4016,2014,MB,NA
4016,2015,DR,NA
4016,2015,MB,NA
4017,2006,DR,178476
4017,2006,MB,1508690
4017,2007,DR,205326
4017,2007,MB,1731042
4017,2008,DR,219090
4017,2008,MB,1973316
4017,2009,DR,234982
4017,2009,MB,2132917
4017,2010,DR,261965
4017,2010,MB,2143601
4017,2011,DR,268461
4017,2011,MB,2538193
4017,2012,DR,244892
4017,2012,MB,2561654
4017,2013,DR,280864
4017,2013,MB,2546411
4017,2013,VP,5981
4017,2014,DR,304874
4017,2014,DT,7755
4017,2014,MB,2442894
4017,2014,VP,0
4017,2015,DR,306918
4017,2015,DT,10355
4017,2015,MB,2548086
4017,2015,VP,144640
4018,2006,DR,667803
4018,2006,MB,6522653
4018,2007,DR,727418
4018,2007,MB,6629924
4018,2008,DR,980990
4018,2008,MB,8964324
4018,2009,DR,1027813
4018,2009,MB,10005124
4018,2010,DR,861855
4018,2010,DT,109720
4018,2010,MB,9403575
4018,2011,DR,824840
4018,2011,DT,121992
4018,2011,MB,9591789
4018,2012,DR,808751
4018,2012,DT,152192
4018,2012,MB,10160167
4018,2013,DR,825233
4018,2013,DT,324085
4018,2013,MB,11296210
4018,2014,DR,904910
4018,2014,DT,296133
4018,2014,MB,11191082
4018,2015,DR,954222
4018,2015,DT,357019
4018,2015,MB,11260600
4019,2006,DR,86545
4019,2006,MB,3369564
4019,2007,DR,112459
4019,2007,MB,3455873
4019,2008,DR,149046
4019,2008,MB,3550039
4019,2009,DR,169863
4019,2009,MB,3831459
4019,2010,DR,175608
4019,2010,MB,3826796
4019,2011,DR,175417
4019,2011,MB,3887186
4019,2012,DR,185e3
4019,2012,MB,4034995
4019,2013,DR,206264
4019,2013,MB,4121009
4019,2014,DR,205030
4019,2014,MB,4155748
4019,2015,DR,204233
4019,2015,MB,4282922
4020,2011,DR,NA
4020,2011,MB,NA
4020,2012,DR,0
4020,2012,MB,118324
4020,2013,DR,0
4020,2013,MB,110066
4020,2014,DR,0
4020,2014,MB,NA
4020,2015,DR,NA
4020,2015,MB,118144
4021,2006,DR,30922
4021,2006,MB,366673
4021,2007,DR,38589
4021,2007,MB,377696
4021,2008,DR,35037
4021,2008,MB,373954
4021,2009,DR,40983
4021,2009,MB,431925
4021,2010,DR,36663
4021,2010,MB,420551
4021,2011,DR,32731
4021,2011,MB,471112
4021,2012,DR,22636
4021,2012,MB,523278
4021,2013,DR,34021
4021,2013,MB,525669
4021,2014,DR,41248
4021,2014,MB,535879
4021,2015,DR,39173
4021,2015,MB,542312
4022,2006,DR,445832
4022,2006,HR,46073187
4022,2006,MB,50050827
4022,2007,DR,523911
4022,2007,HR,50462915
4022,2007,MB,51154855
4022,2008,DR,497956
4022,2008,HR,49242449
4022,2008,MB,51475939
4022,2009,DR,982207
4022,2009,HR,50298714
4022,2009,MB,53685597
4022,2010,DR,1214759
4022,2010,HR,58775169
4022,2010,MB,48652876
4022,2011,DR,1915471
4022,2011,HR,63563207
4022,2011,MB,47889418
4022,2012,DR,1535316
4022,2012,HR,70440991
4022,2012,MB,58666663
4022,2013,DR,1599295
4022,2013,HR,75606822
4022,2013,MB,61368929
4022,2014,DR,1669052
4022,2014,HR,74914218
4022,2014,MB,61354897
4022,2015,DR,1868322
4022,2015,HR,78182100
4022,2015,MB,63666673
4023,2006,DR,43300
4023,2006,MB,580381
4023,2007,DR,40248
4023,2007,MB,544398
4023,2008,DR,35779
4023,2008,MB,656280
4023,2009,DR,50986
4023,2009,MB,617983
4023,2010,DR,51739
4023,2010,MB,647642
4023,2011,DR,53005
4023,2011,MB,514648
4023,2012,DR,50657
4023,2012,MB,621874
4023,2013,DR,47269
4023,2013,MB,619363
4023,2014,DR,52037
4023,2014,MB,733183
4023,2015,DR,60107
4023,2015,MB,640724
4024,2006,DR,45560
4024,2006,MB,863379
4024,2007,DR,46122
4024,2007,MB,821645
4024,2008,DR,50107
4024,2008,MB,894718
4024,2009,DR,61548
4024,2009,MB,910806
4024,2010,DR,75242
4024,2010,MB,877166
4024,2011,DR,68666
4024,2011,MB,761086
4024,2012,DR,75423
4024,2012,MB,571078
4024,2013,DR,64026
4024,2013,MB,976833
4024,2014,DR,NA
4024,2014,MB,NA
4024,2015,DR,NA
4024,2015,MB,NA
4025,2006,DR,53395
4025,2006,FB,0
4025,2006,MB,3283784
4025,2007,DR,68538
4025,2007,FB,0
4025,2007,MB,3491529
4025,2008,DR,16112
4025,2008,FB,NA
4025,2008,MB,3425839
4025,2009,DR,17816
4025,2009,FB,0
4025,2009,MB,3019355
4025,2010,DR,96951
4025,2010,FB,NA
4025,2010,MB,3176236
4025,2011,DR,127784
4025,2011,FB,NA
4025,2011,MB,3225759
4025,2012,DR,133614
4025,2012,FB,NA
4025,2012,MB,3324852
4025,2013,DR,125140
4025,2013,FB,NA
4025,2013,MB,3342225
4025,2014,DR,142676
4025,2014,FB,NA
4025,2014,MB,2791127
4025,2015,DR,114536
4025,2015,FB,NA
4025,2015,MB,2848235
4026,2006,DR,54844
4026,2006,MB,521203
4026,2007,DR,108632
4026,2007,MB,490154
4026,2008,DR,113945
4026,2008,MB,603160
4026,2009,DR,122239
4026,2009,MB,657766
4026,2010,DR,124426
4026,2010,MB,741079
4026,2011,DR,114757
4026,2011,MB,826170
4026,2012,DR,239939
4026,2012,MB,892121
4026,2013,DR,227210
4026,2013,MB,914061
4026,2014,DR,244568
4026,2014,MB,926244
4026,2015,DR,302276
4026,2015,MB,1001463
4027,2006,DR,632729
4027,2006,MB,8236788
4027,2007,DR,771343
4027,2007,MB,10840175
4027,2008,DR,700383
4027,2008,MB,11315431
4027,2009,DR,650693
4027,2009,MB,11517978
4027,2010,DR,405500
4027,2010,DT,501048
4027,2010,MB,11006440
4027,2011,DR,470721
4027,2011,DT,561472
4027,2011,MB,12833035
4027,2012,DR,430337
4027,2012,DT,566743
4027,2012,MB,14408708
4027,2013,CB,226603
4027,2013,DR,463352
4027,2013,DT,574724
4027,2013,MB,13939789
4027,2014,CB,NA
4027,2014,DR,469477
4027,2014,DT,537330
4027,2014,MB,14000067
4027,2015,CB,243896
4027,2015,DR,553757
4027,2015,DT,590240
4027,2015,MB,12381334
4028,2006,DR,343178
4028,2006,MB,1816867
4028,2006,VP,51810
4028,2007,DR,286505
4028,2007,MB,1781277
4028,2007,VP,45893
4028,2008,DR,502880
4028,2008,MB,1763509
4028,2008,VP,45495
4028,2009,DR,504498
4028,2009,MB,2178257
4028,2009,VP,44496
4028,2010,DR,464900
4028,2010,MB,2215161
4028,2010,VP,47316
4028,2011,DR,419496
4028,2011,MB,2352417
4028,2011,VP,47904
4028,2012,DR,379832
4028,2012,MB,2754811
4028,2012,VP,86574
4028,2013,DR,352580
4028,2013,MB,2974360
4028,2013,VP,117011
4028,2014,DR,374702
4028,2014,MB,2869873
4028,2014,VP,120740
4028,2015,DR,415231
4028,2015,MB,3109933
4028,2015,VP,120740
4029,2006,DR,1069149
4029,2006,FB,392411
4029,2006,MB,18406826
4029,2007,DR,1228433
4029,2007,MB,19544418
4029,2008,DR,1263207
4029,2008,MB,23722481
4029,2009,DR,1362687
4029,2009,MB,23340298
4029,2010,DR,1425702
4029,2010,MB,26413271
4029,2011,DR,1452825
4029,2011,MB,30429058
4029,2012,DR,1314569
4029,2012,MB,33011465
4029,2013,DR,1169506
4029,2013,MB,33785234
4029,2014,DR,1127486
4029,2014,MB,34430207
4029,2015,DR,959220
4029,2015,MB,34047198
4030,2006,DR,0
4030,2006,MB,7961439
4030,2007,DR,0
4030,2007,MB,8638494
4030,2008,DR,0
4030,2008,MB,8870168
4030,2009,DR,NA
4030,2009,MB,9723296
4030,2010,DR,NA
4030,2010,MB,10256958
4030,2011,DR,NA
4030,2011,MB,11166654
4030,2012,DR,NA
4030,2012,MB,12466279
4030,2013,DR,151230
4030,2013,MB,13509645
4030,2014,DR,150159
4030,2014,MB,14582397
4030,2015,DR,158397
4030,2015,MB,13823703
4031,2006,DR,102873
4031,2006,MB,794264
4031,2007,DR,64549
4031,2007,MB,796469
4031,2008,DR,140929
4031,2008,MB,1013904
4031,2009,DR,134101
4031,2009,MB,1177826
4031,2010,DR,134408
4031,2010,MB,1145824
4031,2011,DR,125444
4031,2011,MB,1361345
4031,2012,DR,147367
4031,2012,MB,1213724
4031,2013,DR,167256
4031,2013,MB,1736665
4031,2014,DR,176304
4031,2014,MB,1489939
4031,2015,DR,125958
4031,2015,MB,284018
4032,2006,DR,2207997
4032,2006,MB,1822918
4032,2006,VP,140486
4032,2007,DR,2708226
4032,2007,MB,NA
4032,2007,VP,148715
4032,2008,DR,1525694
4032,2008,MB,2195259
4032,2008,VP,190329
4032,2009,DR,797754
4032,2009,MB,2099858
4032,2009,VP,165704
4032,2010,DR,646124
4032,2010,DT,4475
4032,2010,MB,2323478
4032,2010,VP,186479
4032,2011,DR,777464
4032,2011,DT,7465
4032,2011,MB,2373263
4032,2011,VP,185581
4032,2012,DR,653846
4032,2012,DT,9977
4032,2012,MB,2308825
4032,2012,VP,55117
4032,2013,DR,758959
4032,2013,DT,11167
4032,2013,MB,2585454
4032,2013,VP,36779
4032,2014,DR,782822
4032,2014,DT,10954
4032,2014,MB,2728107
4032,2014,VP,26963
4032,2015,DR,699230
4032,2015,DT,14205
4032,2015,MB,2888608
4032,2015,VP,5500
4034,2006,AG,0
4034,2006,DR,3878264
4034,2006,HR,19665630
4034,2006,MB,69344312
4034,2007,AG,0
4034,2007,DR,4238800
4034,2007,HR,13435411
4034,2007,MB,71186530
4034,2008,AG,NA
4034,2008,DR,4303798
4034,2008,HR,13246540
4034,2008,MB,71722693
4034,2009,AG,NA
4034,2009,DR,4004568
4034,2009,HR,15725268
4034,2009,MB,78650396
4034,2010,AG,NA
4034,2010,DR,3990359
4034,2010,HR,17827407
4034,2010,MB,78687636
4034,2011,DR,4075348
4034,2011,HR,18690279
4034,2011,MB,82454846
4034,2011,MG,NA
4034,2012,DR,4278474
4034,2012,HR,21194397
4034,2012,MB,84414416
4034,2012,MG,NA
4034,2013,DR,4696661
4034,2013,HR,22845276
4034,2013,MB,87082827
4034,2013,MG,NA
4034,2014,DR,5360813
4034,2014,HR,25654430
4034,2014,MB,89518653
4034,2014,MG,NA
4034,2015,CB,596119
4034,2015,DR,5732402
4034,2015,HR,26730861
4034,2015,MB,86791729
4034,2015,MG,NA
4035,2006,DR,859954
4035,2006,MB,18114107
4035,2006,VP,224791
4035,2007,DR,1053158
4035,2007,MB,18171572
4035,2007,VP,257373
4035,2008,DR,1148810
4035,2008,MB,20652395
4035,2008,VP,273808
4035,2009,DR,1307186
4035,2009,MB,20147358
4035,2009,VP,345783
4035,2010,DR,1420970
4035,2010,MB,20942118
4035,2010,VP,382100
4035,2011,DR,1558530
4035,2011,MB,24539515
4035,2011,VP,366989
4035,2012,DR,1745668
4035,2012,MB,26945766
4035,2012,RB,0
4035,2012,VP,336423
4035,2013,DR,1721478
4035,2013,MB,27821832
4035,2013,RB,NA
4035,2013,VP,410720
4035,2014,CB,7619
4035,2014,DR,1776613
4035,2014,MB,27296885
4035,2014,RB,NA
4035,2014,VP,451751
4035,2015,CB,8856
4035,2015,DR,1701074
4035,2015,MB,26515163
4035,2015,RB,NA
4035,2015,VP,308355
4036,2006,DR,130822
4036,2006,MB,2797683
4036,2007,DR,143140
4036,2007,MB,3075151
4036,2008,DR,120380
4036,2008,MB,3791186
4036,2009,DR,154030
4036,2009,MB,3793365
4036,2010,DR,154623
4036,2010,MB,4052471
4036,2011,DR,167165
4036,2011,MB,4203180
4036,2012,DR,180759
4036,2012,MB,4120962
4036,2013,DR,185777
4036,2013,MB,4388041
4036,2014,DR,183603
4036,2014,MB,4413423
4036,2015,DR,179377
4036,2015,MB,5269801
4037,2006,DR,867689
4037,2006,MB,6225737
4037,2007,DR,1141693
4037,2007,MB,6399544
4037,2008,DR,1440022
4037,2008,MB,7799783
4037,2009,DR,1913649
4037,2009,MB,6822925
4037,2010,DR,2196162
4037,2010,MB,6452719
4037,2011,DR,2285467
4037,2011,MB,7798750
4037,2012,DR,2298853
4037,2012,DT,62336
4037,2012,MB,8985670
4037,2013,DR,1604240
4037,2013,DT,702359
4037,2013,MB,9279417
4037,2014,DR,2019099
4037,2014,DT,764618
4037,2014,MB,11297234
4037,2015,DR,2517294
4037,2015,DT,19194
4037,2015,MB,10593192
4038,2006,DR,147782
4038,2006,MB,1283730
4038,2007,DR,145853
4038,2007,MB,1145139
4038,2008,DR,165118
4038,2008,MB,1159485
4038,2009,DR,166077
4038,2009,MB,1095310
